Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
42035,Clinton County,39,-89.42,38.59,2323.55,0.02,0.01,44.0,3.0,1675.0,268.0,7.0,23880.0,52.0,4.0,3792.0,621.0,99.0,33115.0,232.0,16.0,11085.0,102.0,14.0,3934.0,164.0,30.0,7480.0,113.0,23.0,3058.0,158.0,39.0,5228.0,,,,208.0,35.0,10023.0,,,,1659.0,86.0,67968.0,159.0,13.0,924.0,1207.0,86.0,19224.0,464.0,103.0,10971.0,,,
42037,Columbia County,66,-76.42,41.04,1270.0,0.05,0.35,9.0,4.0,596.0,36.0,3.0,1334.0,79.0,10.0,7822.0,856.0,125.0,48332.0,808.0,50.0,31962.0,498.0,24.0,18772.0,625.0,89.0,30656.0,155.0,40.0,6135.0,551.0,77.0,17424.0,212.0,4.0,15316.0,1836.0,72.0,90268.0,221.0,16.0,4780.0,3176.0,170.0,131904.0,222.0,22.0,3217.0,2722.0,160.0,40999.0,874.0,181.0,17237.0,,,
42039,Crawford County,86,-80.14,41.7,2687.21,0.03,0.16,108.0,23.0,3784.0,163.0,19.0,11740.0,117.0,7.0,9937.0,819.0,163.0,40769.0,455.0,53.0,15992.0,384.0,43.0,13732.0,566.0,99.0,27603.0,242.0,46.0,8145.0,666.0,109.0,40017.0,59.0,5.0,4179.0,827.0,73.0,21474.0,1581.0,23.0,36993.0,5738.0,218.0,240953.0,339.0,35.0,5979.0,2257.0,175.0,31311.0,1298.0,249.0,27623.0,7.0,3.0,232.0
42041,Cumberland County,249,-77.28,40.15,1425.3,0.17,0.74,7.0,5.0,364.0,138.0,10.0,8890.0,226.0,15.0,17356.0,4364.0,432.0,279637.0,3804.0,242.0,213345.0,1208.0,89.0,65827.0,8391.0,426.0,633812.0,1438.0,253.0,88658.0,8830.0,706.0,721590.0,6044.0,95.0,540316.0,7123.0,359.0,271303.0,5633.0,74.0,133479.0,17402.0,726.0,880830.0,1361.0,88.0,28791.0,10258.0,584.0,177673.0,6244.0,760.0,183712.0,1.0,5.0,67.0
42043,Dauphin County,276,-76.81,40.4,1445.76,0.19,0.67,61.0,7.0,3377.0,86.0,11.0,6355.0,1145.0,32.0,131855.0,6246.0,453.0,377595.0,7816.0,336.0,528556.0,2916.0,139.0,175122.0,8496.0,390.0,663983.0,1618.0,255.0,76037.0,8492.0,713.0,651239.0,8217.0,67.0,839801.0,9250.0,387.0,315596.0,4109.0,94.0,191522.0,35424.0,852.0,2102943.0,4323.0,119.0,111731.0,13532.0,681.0,284924.0,7586.0,991.0,284618.0,1.0,3.0,24.0
42045,Delaware County,565,-75.4,39.92,494.38,1.14,0.49,,,,126.0,5.0,30597.0,537.0,26.0,66917.0,11968.0,1345.0,860321.0,7399.0,572.0,561125.0,7556.0,220.0,1103804.0,14349.0,795.0,1581403.0,3322.0,477.0,226257.0,10035.0,1533.0,721231.0,7741.0,85.0,962851.0,17566.0,823.0,800050.0,14371.0,227.0,567937.0,46710.0,1703.0,2174991.0,5207.0,234.0,160363.0,18878.0,1124.0,353481.0,10424.0,1453.0,362668.0,103.0,17.0,1160.0
42047,Elk County,30,-78.63,41.44,2155.75,0.01,0.1,46.0,25.0,1479.0,61.0,6.0,3222.0,77.0,5.0,7076.0,503.0,80.0,27790.0,311.0,26.0,18339.0,100.0,15.0,2911.0,213.0,42.0,10408.0,61.0,16.0,3292.0,403.0,42.0,13088.0,23.0,4.0,1835.0,254.0,32.0,8048.0,187.0,7.0,5590.0,1605.0,111.0,62826.0,92.0,11.0,1283.0,777.0,78.0,10060.0,483.0,104.0,8629.0,,,
42049,Erie County,274,-80.14,42.18,2097.1,0.13,0.32,16.0,6.0,441.0,117.0,15.0,7414.0,565.0,20.0,50681.0,3688.0,479.0,193965.0,3480.0,258.0,179934.0,1185.0,99.0,59023.0,5776.0,344.0,420955.0,913.0,185.0,34005.0,4045.0,411.0,176621.0,1084.0,33.0,55291.0,6116.0,284.0,128971.0,4649.0,83.0,155752.0,26435.0,915.0,1219150.0,2596.0,113.0,59505.0,11767.0,636.0,172031.0,5006.0,764.0,124119.0,1.0,4.0,24.0
42051,Fayette County,131,-96.96,29.84,2067.52,0.06,0.36,,,,1864.0,24.0,195941.0,630.0,20.0,42862.0,1615.0,222.0,82221.0,1145.0,88.0,51952.0,337.0,32.0,16553.0,490.0,104.0,22516.0,356.0,68.0,10251.0,989.0,149.0,45410.0,117.0,5.0,8278.0,1548.0,100.0,58367.0,268.0,22.0,9007.0,7463.0,408.0,278435.0,660.0,40.0,16851.0,4350.0,253.0,88903.0,1588.0,355.0,39154.0,13.0,5.0,262.0
42053,Forest County,7,-79.26,41.53,1114.26,0.01,0.18,,,,15.0,3.0,668.0,,,,44.0,10.0,1911.0,,,,7.0,3.0,203.0,13.0,3.0,391.0,,,,8.0,3.0,99.0,,,,,,,,,,422.0,8.0,15959.0,,,,131.0,20.0,2441.0,21.0,10.0,254.0,,,
42055,Franklin County,154,-95.22,33.2,2001.94,0.08,0.69,88.0,8.0,2767.0,246.0,7.0,17329.0,57.0,10.0,5875.0,2225.0,316.0,115804.0,1766.0,112.0,107985.0,532.0,50.0,29666.0,1132.0,138.0,64281.0,385.0,100.0,13916.0,1858.0,225.0,109990.0,669.0,7.0,35306.0,2321.0,153.0,81015.0,1182.0,28.0,33627.0,8997.0,356.0,448598.0,1399.0,45.0,14268.0,4829.0,277.0,71553.0,2447.0,466.0,60446.0,,,
42057,Fulton County,15,-90.18,40.47,1134.63,0.01,0.36,31.0,3.0,1025.0,,,,,,,278.0,31.0,18902.0,337.0,12.0,19855.0,22.0,3.0,418.0,76.0,13.0,3013.0,12.0,5.0,443.0,23.0,8.0,406.0,,,,50.0,9.0,1135.0,,,,681.0,25.0,31737.0,,,,271.0,19.0,4045.0,169.0,48.0,3354.0,,,
42059,Greene County,37,-90.39,39.36,1496.56,0.02,0.08,,,,2263.0,24.0,199200.0,173.0,8.0,19243.0,1908.0,54.0,109623.0,312.0,19.0,20261.0,81.0,14.0,3658.0,298.0,36.0,14679.0,147.0,12.0,7859.0,225.0,36.0,11953.0,10.0,3.0,434.0,227.0,22.0,6613.0,715.0,6.0,19266.0,1224.0,107.0,45640.0,13.0,8.0,334.0,1462.0,67.0,21041.0,586.0,108.0,17904.0,,,
42061,Huntingdon County,45,-78.03,40.34,2302.95,0.02,0.25,4.0,3.0,140.0,69.0,4.0,3799.0,74.0,5.0,5912.0,505.0,79.0,24190.0,246.0,23.0,11859.0,99.0,10.0,2096.0,420.0,45.0,21601.0,44.0,17.0,1545.0,336.0,57.0,13355.0,,,,168.0,27.0,5402.0,1110.0,9.0,28270.0,2193.0,114.0,85323.0,127.0,19.0,3250.0,1062.0,75.0,17310.0,470.0,127.0,9835.0,,,
42063,Indiana County,85,-79.13,40.64,2161.01,0.04,0.25,15.0,6.0,567.0,1054.0,53.0,66763.0,520.0,17.0,68173.0,1096.0,162.0,65684.0,626.0,60.0,35644.0,310.0,23.0,13801.0,1291.0,100.0,91113.0,169.0,52.0,4909.0,875.0,118.0,36613.0,361.0,8.0,23653.0,711.0,76.0,31098.0,210.0,14.0,5715.0,4940.0,269.0,202397.0,256.0,21.0,4378.0,2735.0,157.0,39981.0,1282.0,256.0,41888.0,,,
42065,Jefferson County,44,-94.17,29.83,1700.82,0.03,0.06,16.0,4.0,1221.0,639.0,15.0,24529.0,33.0,6.0,2358.0,383.0,88.0,17951.0,538.0,37.0,29851.0,140.0,21.0,6061.0,271.0,55.0,10921.0,86.0,18.0,3486.0,297.0,68.0,8874.0,984.0,9.0,53024.0,532.0,47.0,19635.0,40.0,3.0,811.0,2992.0,133.0,101784.0,71.0,11.0,1359.0,1019.0,100.0,12485.0,642.0,163.0,13085.0,1.0,4.0,58.0
42067,Juniata County,25,-77.43,40.54,1019.13,0.02,0.24,24.0,9.0,615.0,,,,,,,226.0,59.0,10944.0,135.0,17.0,5784.0,37.0,5.0,1227.0,244.0,21.0,12193.0,18.0,7.0,398.0,59.0,18.0,1655.0,,,,330.0,14.0,11460.0,69.0,5.0,1780.0,448.0,31.0,18036.0,114.0,6.0,713.0,363.0,28.0,5351.0,445.0,92.0,9433.0,,,
42069,Lackawanna County,211,-75.63,41.44,1204.3,0.18,0.46,10.0,5.0,316.0,47.0,4.0,2949.0,605.0,16.0,47078.0,3246.0,432.0,208880.0,4527.0,250.0,237838.0,2362.0,79.0,105274.0,4247.0,297.0,317275.0,648.0,147.0,24530.0,2865.0,464.0,165294.0,1659.0,31.0,93824.0,3943.0,238.0,145602.0,6581.0,54.0,222932.0,20743.0,746.0,929777.0,1371.0,82.0,26018.0,8139.0,566.0,130315.0,3540.0,562.0,92931.0,2.0,3.0,79.0
42071,Lancaster County,541,-76.24,40.08,2547.97,0.21,0.66,202.0,39.0,8707.0,239.0,11.0,17474.0,356.0,28.0,38126.0,22660.0,1794.0,1388154.0,15032.0,620.0,860838.0,2240.0,164.0,105568.0,8256.0,650.0,609337.0,2514.0,399.0,118516.0,12752.0,1030.0,820647.0,5476.0,102.0,464424.0,10371.0,688.0,379523.0,7081.0,153.0,187636.0,38366.0,1204.0,1788166.0,3793.0,179.0,91468.0,20736.0,1098.0,354100.0,12365.0,1740.0,347999.0,41.0,7.0,219.0
42073,Lawrence County,87,-80.35,41.0,937.15,0.09,0.08,5.0,3.0,96.0,145.0,10.0,9761.0,214.0,12.0,22009.0,1719.0,192.0,113536.0,1286.0,93.0,70412.0,200.0,23.0,9055.0,1081.0,101.0,54996.0,261.0,46.0,7290.0,761.0,122.0,35001.0,197.0,7.0,15834.0,1418.0,94.0,50745.0,1022.0,13.0,20861.0,6232.0,294.0,236500.0,325.0,22.0,7976.0,2523.0,155.0,33507.0,1423.0,291.0,38011.0,,,
42075,Lebanon County,140,-76.46,40.38,938.92,0.15,0.57,72.0,11.0,3855.0,43.0,3.0,2949.0,90.0,5.0,10861.0,1817.0,268.0,108778.0,2917.0,118.0,156818.0,621.0,39.0,24019.0,1010.0,136.0,51466.0,312.0,81.0,11998.0,1216.0,194.0,62731.0,563.0,15.0,42151.0,3036.0,151.0,89069.0,1536.0,25.0,32458.0,8933.0,275.0,445676.0,544.0,45.0,8601.0,3755.0,234.0,57848.0,2219.0,425.0,59090.0,3.0,4.0,103.0
42077,Lehigh County,365,-75.6,40.61,901.67,0.4,0.54,11.0,5.0,324.0,38.0,6.0,1913.0,1972.0,29.0,279144.0,6667.0,656.0,405649.0,12761.0,466.0,1367852.0,2792.0,140.0,177372.0,6003.0,478.0,407056.0,2179.0,354.0,108383.0,8086.0,775.0,564962.0,6238.0,83.0,722532.0,10832.0,488.0,394239.0,5117.0,116.0,175812.0,44094.0,1167.0,2507911.0,2797.0,124.0,70628.0,14243.0,787.0,244824.0,7067.0,975.0,216759.0,2.0,4.0,236.0
42079,Luzerne County,318,-75.97,41.17,2347.3,0.14,0.27,9.0,3.0,274.0,336.0,20.0,20375.0,1605.0,36.0,175869.0,4272.0,538.0,251762.0,5710.0,323.0,309357.0,1942.0,129.0,109622.0,5122.0,409.0,315134.0,1299.0,246.0,57463.0,6548.0,542.0,475552.0,1310.0,40.0,97651.0,9062.0,404.0,293438.0,4634.0,69.0,130406.0,26945.0,935.0,1346424.0,1830.0,95.0,25843.0,12993.0,762.0,217749.0,4145.0,767.0,111083.0,12.0,8.0,129.0
42081,Lycoming County,114,-77.02,41.35,3221.46,0.04,0.29,8.0,4.0,186.0,523.0,18.0,42602.0,128.0,6.0,13790.0,2040.0,220.0,137302.0,2048.0,123.0,92615.0,573.0,41.0,22338.0,1557.0,172.0,82158.0,757.0,107.0,36311.0,1542.0,208.0,81793.0,180.0,15.0,9038.0,1643.0,119.0,53620.0,865.0,14.0,20086.0,9752.0,347.0,482413.0,306.0,38.0,6101.0,4842.0,270.0,84834.0,2468.0,362.0,55345.0,,,
42083,McKean County,41,-78.58,41.8,2548.82,0.02,0.19,90.0,21.0,4030.0,376.0,28.0,24812.0,82.0,9.0,5609.0,460.0,64.0,26715.0,326.0,26.0,16552.0,100.0,16.0,3879.0,256.0,51.0,11014.0,48.0,10.0,1358.0,206.0,61.0,7865.0,91.0,3.0,3940.0,552.0,24.0,9965.0,408.0,8.0,15478.0,2464.0,135.0,104017.0,187.0,17.0,2843.0,1112.0,102.0,14553.0,621.0,142.0,12078.0,,,
42085,Mercer County,112,-80.3,41.33,1767.7,0.06,0.17,20.0,6.0,694.0,177.0,14.0,12792.0,194.0,12.0,14911.0,1440.0,222.0,87100.0,1269.0,95.0,57630.0,462.0,30.0,24227.0,1583.0,151.0,84584.0,273.0,76.0,9281.0,711.0,148.0,32344.0,1121.0,20.0,81295.0,1500.0,115.0,45713.0,2112.0,26.0,45091.0,9209.0,439.0,377676.0,536.0,40.0,7890.0,4176.0,268.0,61020.0,1797.0,369.0,35423.0,3.0,3.0,74.0
42087,Mifflin County,46,-77.62,40.61,1074.25,0.04,0.36,83.0,10.0,4303.0,,,,37.0,3.0,4167.0,537.0,99.0,31338.0,516.0,43.0,22696.0,225.0,20.0,7416.0,439.0,53.0,20271.0,69.0,21.0,2302.0,156.0,34.0,5691.0,,,,401.0,37.0,11995.0,125.0,11.0,2306.0,3500.0,111.0,154146.0,97.0,10.0,1355.0,1455.0,96.0,17402.0,681.0,131.0,12740.0,,,
42089,Monroe County,168,-90.18,38.27,1598.15,0.11,0.49,13.0,3.0,160.0,78.0,11.0,6831.0,102.0,9.0,10542.0,1725.0,356.0,83407.0,1204.0,114.0,73526.0,380.0,46.0,15315.0,914.0,142.0,48806.0,719.0,153.0,25096.0,1583.0,283.0,79504.0,301.0,8.0,10810.0,1614.0,183.0,47014.0,239.0,30.0,7299.0,8126.0,367.0,371429.0,2239.0,65.0,30955.0,9836.0,399.0,204983.0,2076.0,414.0,56824.0,5.0,3.0,44.0
42091,Montgomery County,824,-95.51,30.3,1261.96,0.65,0.68,20.0,9.0,928.0,213.0,14.0,17035.0,3185.0,37.0,415026.0,27990.0,2297.0,2358436.0,30228.0,1462.0,2810066.0,14388.0,555.0,1313621.0,40866.0,1937.0,4785893.0,7846.0,1084.0,580119.0,45282.0,3656.0,4658901.0,28809.0,271.0,3745327.0,43179.0,1732.0,2067491.0,18359.0,461.0,683089.0,88244.0,3220.0,4385129.0,9995.0,477.0,221541.0,35243.0,2029.0,704275.0,21528.0,2625.0,701557.0,23.0,21.0,1020.0
42093,Montour County,18,-76.66,41.03,342.52,0.05,0.56,,,,,,,168.0,4.0,14396.0,124.0,26.0,4512.0,88.0,7.0,5592.0,,,,1362.0,52.0,100530.0,15.0,8.0,650.0,463.0,32.0,36763.0,1648.0,9.0,95447.0,602.0,36.0,61355.0,,,,7772.0,78.0,712871.0,109.0,8.0,1873.0,810.0,38.0,12636.0,338.0,59.0,10644.0,,,
42095,Northampton County,303,-75.33,40.75,976.92,0.31,0.58,6.0,3.0,68.0,26.0,4.0,1551.0,284.0,15.0,32860.0,4269.0,596.0,283912.0,8555.0,269.0,539254.0,1104.0,108.0,71273.0,3619.0,333.0,288079.0,891.0,211.0,42862.0,3806.0,574.0,261476.0,1942.0,36.0,258761.0,7056.0,373.0,235734.0,7619.0,89.0,324237.0,17380.0,743.0,817330.0,1529.0,111.0,29882.0,13171.0,722.0,284315.0,4988.0,775.0,132685.0,3.0,4.0,53.0
42097,Northumberland County,92,-76.69,40.85,1236.52,0.07,0.28,5.0,3.0,113.0,256.0,17.0,10664.0,179.0,10.0,13481.0,973.0,136.0,48699.0,967.0,53.0,54595.0,284.0,21.0,10011.0,626.0,85.0,36272.0,149.0,36.0,4489.0,593.0,90.0,24518.0,517.0,4.0,71078.0,436.0,63.0,17250.0,318.0,13.0,7056.0,4444.0,207.0,168413.0,261.0,17.0,21531.0,1722.0,172.0,23853.0,1315.0,259.0,24930.0,,,
42099,Perry County,46,-89.38,38.08,1438.87,0.03,0.36,6.0,3.0,256.0,,,,25.0,3.0,2819.0,653.0,142.0,27426.0,76.0,17.0,4746.0,40.0,8.0,1225.0,242.0,37.0,13696.0,29.0,16.0,838.0,176.0,39.0,7892.0,,,,205.0,44.0,10360.0,50.0,10.0,1210.0,643.0,67.0,24046.0,10.0,8.0,209.0,512.0,68.0,7396.0,470.0,126.0,10295.0,,,
42101,Philadelphia County,1579,-75.13,40.01,369.68,4.27,0.32,7.0,3.0,143.0,86.0,3.0,13699.0,1532.0,20.0,202274.0,12109.0,1559.0,946888.0,16482.0,971.0,1154721.0,20142.0,584.0,3065704.0,35116.0,1312.0,3937961.0,10146.0,1329.0,637921.0,52554.0,3058.0,5825407.0,13928.0,160.0,1456622.0,26967.0,1102.0,1114081.0,91887.0,560.0,5298326.0,172413.0,4113.0,9306344.0,24230.0,511.0,1319945.0,62992.0,4070.0,1496356.0,27932.0,3605.0,1060591.0,50.0,32.0,1396.0
42103,Pike County,55,-90.85,39.61,1468.24,0.04,0.36,9.0,3.0,495.0,14.0,3.0,1036.0,51.0,8.0,3527.0,359.0,116.0,21978.0,27.0,15.0,1479.0,84.0,12.0,5377.0,150.0,39.0,7370.0,119.0,45.0,4269.0,220.0,72.0,9245.0,69.0,4.0,4667.0,479.0,55.0,21518.0,4.0,3.0,27.0,1037.0,97.0,31680.0,191.0,25.0,6049.0,2416.0,113.0,56311.0,976.0,129.0,23990.0,,,
42105,Potter County,17,-101.88,35.37,2801.73,0.01,0.06,8.0,6.0,532.0,91.0,5.0,2583.0,54.0,3.0,4351.0,83.0,19.0,3491.0,55.0,7.0,2096.0,484.0,17.0,31429.0,80.0,16.0,3806.0,10.0,6.0,190.0,164.0,22.0,12682.0,,,,338.0,6.0,12939.0,21.0,3.0,415.0,890.0,39.0,43779.0,134.0,6.0,888.0,268.0,40.0,3770.0,173.0,49.0,2929.0,,,
